ev,cvar,mstd,cvar_mstd,var,alpha
0.0016757584497495426,0.08153539261478993,0.08239932621579649,-0.0009742606576120805,median,11.7
0.0017890602732280048,0.08256727674925846,0.0834639405557096,-0.0009718418035761234,median,11.8
0.0019036384864450362,0.08359596552542681,0.08446581349017546,-0.0009687119300486602,median,11.9
0.002019425414467646,0.08462125003440946,0.08546355257500715,-0.0009648756313002105,median,12.0
0.0021363537085534734,0.08564292641641802,0.08645695218773986,-0.000960337491820451,median,12.1
0.002254356466013352,0.08666079608093646,0.08744581197934442,-0.0009551020865441462,median,12.2
0.0023733673429537916,0.08767466590646422,0.08842993707508073,-0.000949173981090845,median,12.3
0.0024933206598307667,0.08868434841974993,0.0894091382547868,-0.000942557732016569,median,12.4
0.0026141514997952697,0.08968966195454442,0.09038323211264387,-0.0009352578870746031,median,12.5
0.002735795799863938,0.09069043079002959,0.09135204119657159,-0.0009272789854909425,median,12.6
0.0028581904349600507,0.0916864852691881,0.09231539412752388,-0.0009186255582490643,median,12.7
0.0029812732949414666,0.09267766189746518,0.09327312569903978,-0.0009093021283825831,median,12.8
0.0031049833547260874,0.09366380342218217,0.09422507695751503,-0.0008993132112806723,median,12.9
0.0032292607376840365,0.09464475889323176,0.0951710952637228,-0.000888663315000704,median,13.0
0.0033540467724701983,0.09562038370565573,0.0961110343361995,-0.0008773569405896575,median,13.1
0.0034792840435040606,0.09659053962479391,0.09704475427717552,-0.0008653985824155219,median,13.2
0.003604916435312022,0.09755509479471058,0.09797212158177282,-0.0008527927285019166,median,13.3
0.0036659155671379118,0.0985139237306869,0.09889300913125898,-0.000839543860874703,median,13.4
0.003696015736233571,0.09946690729658814,0.09980729617116824,-0.0008256564559127044,median,13.5
0.0037243329372229628,0.10041393266794407,0.1007148682751402,-0.0008111349847045313,median,13.6
0.0037508816004931944,0.10135489328161174,0.10161561729534108,-0.0007765255197152987,median,13.7
0.003775678926434045,0.1022896887728979,0.10250944130035844,-0.000734970577229821,median,13.8
0.003798744697420142,0.10321822490102872,0.1033962445014549,-0.0006928786698955358,median,13.9
0.0038201010905343225,0.10414041346385283,0.10427593716807726,-0.0006502528267390284,median,14.0
0.0038397724920344878,0.10505617220266728,0.10514843553351017,-0.0006070960785161672,median,14.1
0.0038577853144832197,0.1059654246980326,0.10601366169154702,-0.0005634114581523075,median,14.2
0.0038741678173457306,0.10686810025744076,0.10687154348504957,-0.0005192020011817178,median,14.3
0.0038889499317837917,0.10776413379567629,0.10772201438723306,-0.00047447074618578444,median,14.4
0.0039021630902700277,0.1086534657086835,0.10856501337650126,-0.00042922073523365967,median,14.5
0.00391384006156148,0.10946831854981132,0.10940048480562337,-0.0003834550143203552,median,14.6
0.003924014791486519,0.11023899121889569,0.11022837826602316,-0.0003371766338017279,median,14.7
0.003932722249924359,0.11100265483188587,0.11104864844790407,-0.0002903886488343499,median,14.8
0.003939998284262947,0.11175934584940661,0.1118612549969209,-0.0002430941198063863,median,14.9
0.003945879479579473,0.1125091030844374,0.11266616236806071,-0.00019529611276958292,median,15.0
0.003950403025693827,0.11325196754364808,0.11346333967735722,-0.00014699769987214228,median,15.1
0.003953606591204695,0.11398798227455531,0.11425276055203915,-9.820195978249568e-5,median,15.2
0.003955528204552916,0.11471719221848597,0.11503440297966816,-4.891197811496273e-5,median,15.3
0.0039562061421172245,0.11543964406930995,0.11580824915678245,8.691521504733402e-7,median,15.4
0.003955678823289732,0.11615538613788079,0.11655481585784755,5.113833024994463e-5,median,15.5
0.003953984712459446,0.11686446822211893,0.11722800830922964,0.000101892447224472,median,15.6
0.0039511622277719205,0.11756694148264701,0.11789419531572531,0.0001531283855091825,median,15.7
0.00394724965652915,0.11826285832387895,0.11855343341411584,0.0002048430185301875,median,15.8
0.00394228507704919,0.11895227228045324,0.11920578026499484,0.0002570332103046802,median,15.9
0.003936306286800972,0.11963523790889297,0.11985129454373822,0.00030969581504680654,median,16.0
0.003929350736588955,0.12031181068436791,0.12049003583660611,0.00036282767677975336,median,16.1
0.003921455470571766,0.1209820469024192,0.12112206454183139,0.0004164256289509449,median,16.2
0.0039126570718750475,0.1216460035855218,0.12174744177556773,0.0004704864940563436,median,16.3
0.003902991613550899,0.12230373839432707,0.1223662292825447,0.0005250070832691911,median,16.4
0.0038924946146388084,0.12295530954345768,0.12297848935129618,0.0005799841960762997,median,16.5
0.0038812010010631504,0.12360077572169614,0.12358428473380445,0.0006354146199203381,median,16.6
0.0038691450711278996,0.12424019601642433,0.12418367856941948,0.0006912951298498893,median,16.7
0.003856360465336328,0.12487362984216754,0.12477673431290115,0.0007476224881763915,median,16.8
0.003842880140301652,0.12550113687309095,0.12536351566643633,0.0008043934441404055,median,16.9
0.0038287363464826196,0.1261227769793034,0.12594408651548195,0.0008616047335814336,median,17.0
0.0038139606095157763,0.12673861016682464,0.1265185108682929,0.0009192530786221731,median,17.1
0.0037985837148957202,0.12734869652106862,0.12708685279898146,0.0009773351873565428,median,17.2
0.003782635695781744,0.1279530961537032,0.1276491763939731,0.0010358477535465926,median,17.3
0.003766145823698386,0.12855186915274275,0.1282055457017155,0.001094787456330737,median,17.4
0.003749142601923161,0.12914507553574572,0.12875602468550218,0.0011541509599397592,median,17.5
0.003731653761348097,0.12973277520597204,0.12930067717927973,0.0012139349134212551,median,17.6
0.0037137062586234393,0.13031502791137828,0.1298395668463046,0.0012741359503758432,median,17.7
0.003695326276386135,0.13089189320632055,0.1303727571405231,0.0013347506886984828,median,17.8
0.00367653922540212,0.13146343041583952,0.13090031127054869,0.001395775730337112,median,17.9
0.003657369748444328,0.1320296986024121,0.13142229216612078,0.00145720766105506,median,18.0
0.0036378417257501017,0.13259075653504904,0.13193876244691993,0.0015190430502052266,median,18.1
0.0036179782818981376,0.1331466626606257,0.1324497843936352,0.001581278450518031,median,18.2
0.0035978017939686247,0.13369747507734364,0.13295541992116644,0.00164391039789491,median,18.3
0.003577333900847135,0.13424325151020766,0.13345573055386306,0.0017069354112166923,median,18.4
0.0035565955135441474,0.13478404928842558,0.13395077740269024,0.001770349992161746,median,18.5
0.0035356068264125184,0.13531992532462866,0.13444062114422994,0.0018341506250343365,median,18.6
0.003514387329156099,0.13585093609581822,0.1349253220014206,0.0018983337766051989,median,18.7
0.0034929558195169186,0.13637713762595438,0.13540493972594247,0.0019628958959636567,median,18.8
0.0034713304165541192,0.13689858547008948,0.1358795335821663,0.002027833414380842,median,18.9
0.0034495285744193804,0.13741533469997202,0.1363491623325772,0.002093142745185572,median,19.0
0.003427567096552231,0.1379274398910384,0.13681388422459406,0.002158820283649776,median,19.1
0.0034054621502104254,0.13843495511071513,0.1372737569787117,0.0022248624068874623,median,19.2
0.003383229281275213,0.13893793390795883,0.13772883777788802,0.0022912654737672344,median,19.3
0.003360883429261552,0.13943642930396494,0.13817918325810696,0.002358025824833021,median,19.4
0.003338438942473765,0.1399304937839776,0.13862484950005038,0.0024251397822396825,median,19.5
0.003315909593258004,0.14042017929013695,0.13906589202181685,0.002492603649700831,median,19.6
0.003293308593295574,0.1409055372153012,0.13950236577262132,0.002560413712447973,median,19.7
0.0032706486088984743,0.14138661839779232,0.13993432512742188,0.002628566237201646,median,19.8
0.003247941776264085,0.14186347311699787,0.1403618238824167,0.0026970574721549845,median,19.9
0.0032251997166530266,0.1423361510897887,0.1407849152513554,0.0027658836469732773,median,20.0
0.003202433551457995,0.14280470146769453,0.1412036518626183,0.0028350409727986303,median,20.1
0.003179653917133818,0.14326917283479124,0.14161808575701484,0.0029045256422743915,median,20.2
0.0031568709799632,0.14372961320625888,0.1420282683862537,0.002974333829578235,median,20.3
0.003134094450635283,0.14418607002755812,0.14243425061203951,0.003044461690466571,median,20.4
0.0031113335986157065,0.14463859017419467,0.14283608270576353,0.003114905362336051,median,20.5
0.0030885972662926253,0.14508721995202323,0.1432338143487375,0.0031856609642912925,median,20.6
0.003065893882879367,0.14553200509806374,0.1436274946329439,0.003256724597231031,median,20.7
0.0030432314780659553,0.14597299078178483,0.14401717206225984,0.003328092343941824,median,20.8
0.0030206176954021835,0.1464102216068286,0.14440289455412492,0.003399760269206409,median,20.9
0.002998059805410236,0.14684374161314317,0.14478470944162392,0.0034717244199236053,median,21.0
0.0029755647184102063,0.14727359427949094,0.14516266347594553,0.0035439808252397675,median,21.1
0.0029531389970600674,0.14769982252630953,0.14553680282919967,0.003616525496695555,median,21.2
0.0029307888686023187,0.14812246871889356,0.14590717309756074,0.003689354428377145,median,21.3
0.002908520236813761,0.14854157467087337,0.14627381930470884,0.003762463597088983,median,21.4
0.002886338693654178,0.14895718164797,0.14663678590555396,0.0038358489625300862,median,21.5
0.0028642495306172577,0.14936933037200006,0.14699611679020963,0.0039095064674865565,median,21.6
0.002842257749779753,0.14977806102511115,0.14735185528820494,0.003983432038034529,median,21.7
0.002820368074551327,0.15018341325422901,0.1477040441729056,0.004057621583753113,median,21.8
0.002798584960123973,0.15058542617569204,0.14805272566613348,0.004132070997949544,median,21.9
0.00277691260362678,0.15098413838006497,0.14839794144295926,0.0042067761578969964,median,22.0
0.002755354953984712,0.15137958793710427,0.1487397326366584,0.004281732925080384,median,22.1
0.002733915721486291,0.15177181240086735,0.14907813984380547,0.004356937145453932,median,22.2
0.0027125983870668335,0.15216084881494707,0.1494132031295059,0.004432384649710963,median,22.3
0.002691406211302594,0.15254673371781857,0.14974496203273135,0.004508071253560786,median,22.4
0.002670342243132229,0.15292950314828513,0.15007345557176777,0.004583992758018907,median,22.5
0.0026494093283000453,0.15330919265101217,0.1503987222497456,0.004660144949706124,median,22.6
0.002628610117529462,0.15368583728213192,0.15072080006025024,0.004736523601155396,median,22.7
0.002607947074434902,0.15405947161491884,0.15103972649299746,0.004813124471132246,median,22.8
0.0025874224831741177,0.15443012974551507,0.15135553853956996,0.004889943304960287,median,22.9
0.002567038455845827,0.1547978452987,0.15166827269919336,0.004966975834859166,median,23.0
0.002546796939641993,0.15516265143369967,0.15197796498455673,0.005028721441974859,median,23.1
0.002526699723755188,0.15552458085001875,0.15228465092765986,0.005051827403953046,median,23.2
0.0025067484460552514,0.15588366579329604,0.15258836558568167,0.005075130125660854,median,23.3
0.0024869445995305828,0.15623993806116943,0.1528891435468649,0.005098628328196186,median,23.4
0.002467289538507389,0.1565934290091484,0.1531870189364064,0.005122320729841423,median,23.5
0.0024477844846526597,0.1569441695564866,0.15348202542235168,0.005146206045864021,median,23.6
0.0024284305327608724,0.15729219019204366,0.15377419622147936,0.005170282988312902,median,23.7
0.0024092286563373033,0.15763752098014128,0.15406356410518285,0.005194550265817721,median,23.8
0.0023901797129803892,0.15798019156639564,0.15435016140532953,0.005219006583389696,median,23.9
0.0023712844495666907,0.15832023118353522,0.15463402002010618,0.005243650642222875,median,24.0
0.0023525435072502265,0.15865766865718411,0.15491517141983469,0.005268481139492742,median,24.1
0.0023339574262757345,0.15899253241162414,0.15519364665276414,0.005293496768160155,median,24.2
0.002315526650614741,0.15932485047551692,0.15546947635082686,0.005318696216774832,median,24.3
0.002297251532429101,0.15965465048758976,0.15574269073536096,0.005344078169277289,median,24.4
0.002279132336368006,0.15998702255621344,0.1560133196227953,0.005369641304805661,median,24.5
0.0022611692437015662,0.16031754516243968,0.1562813924302897,0.005395384297500305,median,24.6
0.0022433623563000715,0.16064560395721728,0.15654693818133314,0.0054213058163103955,median,24.7
0.002225711700458488,0.1609712253093074,0.156809985511297,0.005447404524805188,median,24.8
0.0022082172305764036,0.16129443522376663,0.15707056267293362,0.00547367908097951,median,24.9
0.002190878832696974,0.1616152593473572,0.15732869754183132,0.005500128137067906,median,25.0
0.0021736963279050947,0.16193372297390596,0.15758441762181175,0.005526750339354125,median,25.1
0.002156669475596784,0.16224985104960798,0.15783775005027412,0.005553544327987714,median,25.2
0.002139797976619784,0.16256366817827117,0.15808872160348564,0.005580508736796386,median,25.3
0.0021230814762862593,0.16287519862650535,0.1583373587018133,0.005607642193105944,median,25.4
0.0021065195672735904,0.16318446632885064,0.15858368741489826,0.005634943317556207,median,25.5
0.002090111792403704,0.16349149489284653,0.1588277334667696,0.005662410723922484,median,25.6
0.002073857647313382,0.16379630760403896,0.1590695222409011,0.005690043018937496,median,25.7
0.0020577565830171007,0.16409892743092702,0.1593090787852054,0.005717838802117292,median,25.8
0.002041808008367285,0.16439937702984686,0.15954642781696715,0.0057457966655840575,median,25.9
0.0020260112924122,0.1646976787497927,0.15978159372771494,0.005773915193896473,median,26.0
0.002010365766659694,0.16499385463717453,0.16001460058803074,0.005802192963880515,median,26.1
0.0019948707272492427,0.16528792644051093,0.16024547215229523,0.005830628544460703,median,26.2
0.001979525437030283,0.16557991561506302,0.16047423186337606,0.005859220496494899,median,26.3
0.001964329127558173,0.16586984332739818,0.16070090285724503,0.005887967372613545,median,26.4
0.001949281001005998,0.1661577304598949,0.16092550796753957,0.00591686771705735,median,26.5
0.0019343802319966574,0.1664435976151808,0.16114806973005713,0.005945920065520305,median,26.6
0.0019196259693559092,0.1667274651205093,0.16136861038718897,0.005975122944995581,median,26.7
0.001905017337795023,0.16700935303206776,0.16158715189228867,0.006004474873621657,median,26.8
0.0018905534395188273,0.16728928113923058,0.16180371591398224,0.006033974360534211,median,26.9
0.0018762333557658106,0.16756726896874063,0.16201832384041248,0.006063619905719797,median,27.0
0.0018620561482833864,0.16784333578883182,0.16223099678342123,0.006093409999870625,median,27.1
0.0018480208607378756,0.1681175006132909,0.16244175558267338,0.0061233431242451175,median,27.2
0.0018341265200645385,0.16838978220545098,0.16265062080971693,0.006153417750531576,median,27.3
0.001820372137757209,0.1686601990821317,0.16285761277198318,0.006183632340712508,median,27.4
0.0018067567111033078,0.16892876951750924,0.16306275151672356,0.00621398534693407,median,27.5
0.001793279224362676,0.1691955115469339,0.16326605683489337,0.006244475211379941,median,27.6
0.0017799386498937864,0.16946044297068052,0.1634675482649699,0.0062751003661467575,median,27.7
0.0017667339492328793,0.16972358135764365,0.16366724509671338,0.006305859233123989,median,27.8
0.0017536640741200316,0.16998494404897113,0.16386516637487025,0.006336750223877363,median,27.9
0.0017407279674812592,0.17024454816164125,0.16406133090282027,0.006367771739536288,median,28.0
0.0017279245643664343,0.17050241059198012,0.1642557572461627,0.006398922170685273,median,28.1
0.001715252792843236,0.17075854801912316,0.16444846373624955,0.0064301998972584595,median,28.2
0.0017027115748491362,0.17101297690841744,0.16463946847366073,0.006461603288439033,median,28.3
0.001690299827006081,0.17126571351477238,0.1648287893316256,0.006493130702563521,median,28.4
0.001678016461394094,0.1715167738859502,0.16501644395938952,0.00652478048702787,median,28.5
0.0016658603862909072,0.17176617386580673,0.1652024497855249,0.006556550978199072,median,28.6
0.0016538305068740655,0.17201392909747337,0.16538682402119242,0.006588440501333892,median,28.7
0.0016419257258937225,0.17226005502648967,0.16556958366334595,0.006620447370496496,median,28.8
0.0016301449443056892,0.1725045669038805,0.16575074549788948,0.0066525698884856155,median,28.9
0.0016184870618813907,0.1727474797891848,0.16593032610277914,0.006684806346765049,median,29.0
0.0016069509777825175,0.17298880855342946,0.16610834185107892,0.006717155025396382,median,29.1
0.001595535591109254,0.17322856788205532,0.1662848089139619,0.006749614192979481,median,29.2
0.0015842398014211945,0.17346677227779295,0.16645974326366852,0.006782182106598977,median,29.3
0.0015730625092309491,0.17370343606348992,0.16663316067640976,0.006814857011769426,median,29.4
0.0015620026164731016,0.17393857338488705,0.16680507673522826,0.006847637142394669,median,29.5
0.0015510590269478541,0.17417219821335173,0.16697550683281093,0.006880520720724315,median,29.6
0.0015402306467455773,0.1744043243485618,0.16714446617425316,0.0069135059573197655,median,29.7
0.0015295163846416049,0.17463496542114232,0.1673119697797809,0.006946591051025353,median,29.8
0.0015189151524774847,0.17486413489526043,0.1674780324874272,0.006979774188943022,median,29.9
0.0015084258655160276,0.17509184607117168,0.16764266895566204,0.0070130535464143495,median,30.0
0.0014980474427805923,0.1753181120877254,0.1678058936659823,0.00704642728700744,median,30.1
0.0014877788073721643,0.175542945924827,0.1679677209254582,0.007079893562507822,median,30.2
0.001477618886772225,0.17576636040585325,0.16812816486923565,0.0071134505129202275,median,30.3
0.001467566613125193,0.17598836820003205,0.1682872394629995,0.007147096266469255,median,30.4
0.0014576209235046544,0.17620898182477718,0.16844495850539665,0.007180828939609807,median,30.5
0.001447780760166495,0.176428213647984,0.16860133563041657,0.007214646637045741,median,30.6
0.0014380450707838222,0.17664607589028325,0.16875638430973572,0.0072485474517482995,median,30.7
0.0014284128086685666,0.1768625806272588,0.16891011785501941,0.007282529464986309,median,30.8
0.0014188829329793151,0.17707773979162655,0.16906254942019094,0.007316590746359486,median,30.9
0.0014094544089153782,0.17729156517537237,0.16921369200365777,0.0073507293538390694,median,31.0
0.0014001262079001986,0.17750406843185607,0.16936355845050532,0.007384943333813787,median,31.1
0.0013908973077469966,0.17771526107787805,0.16951216145465264,0.0074192307211451425,median,31.2
0.0013817666928215289,0.177925154495711,0.16965951356097286,0.007453589539222927,median,31.3
